SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1983801,446019,1.0,9,-471.0,-470.0,16992.585,16992.585
1381104,429940,1.0,1,-268.0,-281.0,10275.75,10275.75
2004574,404931,1.0,3,-555.0,-568.0,39458.79,39458.79
2608478,431449,1.0,8,-520.0,-531.0,10719.99,10719.99
2727108,433800,0.0,125,-951.0,-959.0,13500.0,13500.0
2719742,415334,1.0,10,-2017.0,-2025.0,6246.405,6246.405
1430480,423214,1.0,29,-137.0,-146.0,18365.58,18365.58
1159700,455435,0.0,111,-1090.0,-1090.0,50.94,50.94
1280611,448016,1.0,5,-2609.0,-2611.0,7869.015,7869.015
2248424,404535,0.0,16,-2453.0,-2453.0,900.0,900.0
1577542,442258,1.0,12,-26.0,-32.0,18893.97,18893.97
1970168,441728,4.0,12,-433.0,-461.0,23128.875,23128.875
1243199,409067,0.0,84,-436.0,-436.0,5707.62,5707.62
1190225,403355,1.0,7,-696.0,-698.0,11471.04,11471.04
2041989,425542,0.0,51,-1791.0,-1791.0,425.295,425.295
1255895,435611,0.0,2,-210.0,-210.0,2154.15,2154.15
1878746,438650,1.0,2,-423.0,-431.0,11087.955,11087.955
1513653,412208,1.0,2,-682.0,-684.0,27187.02,27187.02
1451394,423994,1.0,6,-2724.0,-2724.0,21503.97,21503.97
2646528,439690,1.0,4,-2567.0,-2577.0,3497.13,3497.13
1659821,450812,1.0,6,-1775.0,-1779.0,2435.265,2435.265
2208674,405286,1.0,1,-562.0,-579.0,6020.865,6020.865
1969286,454959,1.0,3,-831.0,-842.0,14233.545,48032.91
1969286,454959,2.0,3,-831.0,-842.0,33799.365,48032.91
2435701,451075,1.0,10,-637.0,-636.0,3616.47,3616.47
1226618,403089,1.0,5,-2495.0,-2499.0,7269.03,7269.03
1846324,441377,1.0,3,-2704.0,-2704.0,7364.655,7364.655
1258187,419045,1.0,1,-644.0,-657.0,30179.295,30179.295
1251061,401371,1.0,11,-705.0,-722.0,24561.765,24561.765
2205231,407198,0.0,57,-1683.0,-1683.0,13500.0,13500.0
2833944,426260,0.0,20,-561.0,-561.0,146.835,146.835
2448385,441029,1.0,24,-767.0,-773.0,8187.165,8187.165
1890044,419102,0.0,14,-627.0,-633.0,5454.63,5454.63
1895393,414892,0.0,39,-1876.0,-1884.0,9000.0,9000.0
1595917,439963,1.0,2,-16.0,-44.0,12519.855,12519.855
1678220,400983,1.0,29,-471.0,-473.0,21924.9,21924.9
1028836,433081,1.0,13,-57.0,-73.0,8419.815,8419.815
1327539,453103,1.0,1,-555.0,-585.0,92542.995,92542.995
1380841,407413,1.0,4,-508.0,-540.0,2362.5,2362.5
1283501,411255,1.0,2,-929.0,-929.0,15928.2,15928.2
1290177,421539,1.0,8,-464.0,-465.0,4172.67,4172.67
1689283,415429,0.0,42,-1881.0,-1881.0,1125.0,1125.0
1011550,421974,1.0,10,-2809.0,-2809.0,7262.73,7262.73
1454946,455453,1.0,2,-877.0,-887.0,7819.605,7819.605
1441662,416015,1.0,3,-706.0,-712.0,6827.67,6827.67
1639006,405503,1.0,12,-82.0,-111.0,10620.405,90.0
1597743,406715,1.0,3,-2515.0,-2509.0,8602.47,179.82
2088703,448629,1.0,1,-2786.0,-2790.0,2703.915,2703.915
1939901,411752,1.0,19,-343.0,-346.0,27582.3,27582.3
1024520,428126,1.0,10,-1771.0,-1778.0,5260.05,5260.05
1331742,433571,1.0,3,-380.0,-420.0,11742.345,11742.345
2756361,403105,1.0,4,-1249.0,-1272.0,7365.645,7365.645
1675758,441066,1.0,5,-1671.0,-1718.0,2892.24,2892.24
1315160,443306,1.0,21,-381.0,-373.0,7849.71,7761.06
1720068,406757,1.0,3,-251.0,-262.0,12607.065,12379.5
2726147,453652,0.0,66,-149.0,-161.0,12770.055,12770.055
2805600,448395,0.0,7,-1010.0,-1024.0,15831.18,15750.0
2607766,424826,1.0,17,-227.0,-230.0,16293.15,16293.15
1989486,435827,2.0,20,-1041.0,-1049.0,63068.76,63068.76
2120673,430402,1.0,5,-2590.0,-2600.0,5061.51,5061.51
1670114,430858,1.0,18,-1148.0,-1182.0,22983.93,4.365
2030290,439653,1.0,3,-1193.0,-1201.0,7609.23,7609.23
1801858,442589,0.0,87,-424.0,-424.0,4500.0,4500.0
1264759,436798,1.0,6,-416.0,-416.0,13712.535,13712.535
2421800,408604,1.0,1,-1002.0,-1012.0,4798.125,4798.125
2730472,403370,0.0,83,-328.0,-328.0,7.785,7.785
1185473,422104,1.0,6,-1735.0,-1746.0,4650.93,4650.93
1441056,401859,1.0,6,-206.0,-214.0,28370.61,28370.61
1564650,424531,1.0,6,-1974.0,-1995.0,22062.555,22062.555
2332905,408087,1.0,3,-1400.0,-1409.0,2619.405,2619.405
1538266,431186,1.0,23,-699.0,-732.0,9987.165,8544.69
2565349,443183,1.0,2,-1357.0,-1379.0,8469.945,8469.945
1793712,412720,2.0,20,-293.0,-306.0,585890.1,585890.1
2054315,418993,0.0,7,-2658.0,-2667.0,3375.0,3375.0
1193337,437922,1.0,10,-1071.0,-1083.0,4662.405,4662.405
2043983,426978,1.0,13,-277.0,-292.0,34659.9,34659.9
1670356,445964,1.0,8,-55.0,-57.0,5812.875,5812.875
1466965,439085,1.0,6,-2451.0,-2454.0,3300.03,3260.655
1420299,424793,0.0,74,-1774.0,-1790.0,9000.0,9000.0
2107803,416201,4.0,12,-748.0,-749.0,149379.21,149379.21
2598104,418223,1.0,10,-66.0,-67.0,17582.625,17582.625
2755289,432255,0.0,94,-1009.0,-1009.0,140.31,140.31
1202168,408583,0.0,20,-765.0,-774.0,6495.525,6495.525
2769606,410428,1.0,5,-447.0,-461.0,14012.1,367.695
2585337,443500,1.0,1,-965.0,-976.0,48465.45,48465.45
1489424,427884,1.0,2,-905.0,-908.0,60302.79,60302.79
2199981,434053,1.0,2,-1570.0,-1579.0,5530.95,5530.95
1761633,427325,0.0,185,-269.0,-269.0,908.325,908.325
1682967,402313,0.0,91,-580.0,-580.0,104.04,104.04
2044086,445807,0.0,50,-1003.0,-1003.0,895.455,895.455
2370182,402296,1.0,18,-1515.0,-1521.0,2963.385,2963.385
1447117,435950,1.0,6,-1372.0,-1377.0,4503.24,4503.24
1993884,448917,0.0,22,-816.0,-816.0,86275.89,86275.89
2745341,446075,0.0,70,-616.0,-616.0,327.6,327.6
1396589,437727,1.0,1,-1275.0,-1280.0,26118.855,26118.855
2632667,408478,1.0,3,-1850.0,-1860.0,27237.6,27237.6
2347978,415553,0.0,114,-1292.0,-1292.0,7650.0,7650.0
1003758,412378,1.0,8,-1032.0,-1035.0,3972.51,3972.51
1317174,403846,1.0,11,-822.0,-814.0,9057.51,5321.61
2082993,406879,1.0,7,-551.0,-567.0,10378.08,10378.08
1055514,417405,1.0,6,-2432.0,-2442.0,4866.03,4801.545
2361981,419406,1.0,8,-2350.0,-2350.0,3992.985,3992.985
1490502,453348,1.0,6,-1547.0,-1562.0,5893.47,5893.47
2177454,452050,1.0,14,-728.0,-734.0,14940.045,14940.045
2610765,437670,1.0,6,-1870.0,-1875.0,5204.565,5204.565
2827507,403347,1.0,5,-2878.0,-2884.0,12960.81,12960.81
1025986,452081,1.0,16,-424.0,-413.0,38711.925,38548.8
2432630,403205,0.0,100,-493.0,-493.0,6.165,6.165
2233677,440162,1.0,16,-240.0,-272.0,8381.295,8381.295
1267840,406530,1.0,21,-156.0,-155.0,37822.005,37822.005
1438205,427846,2.0,1,-649.0,-660.0,13500.81,13500.81
2410737,409901,1.0,5,-1015.0,-1033.0,7235.73,7235.73
2295292,421750,1.0,2,-1624.0,-1632.0,2902.815,2902.815
2700932,455803,1.0,12,-415.0,-419.0,20269.125,20269.125
1251405,437493,1.0,6,-2584.0,-2584.0,18906.39,18906.39
1287158,401797,1.0,10,-531.0,-542.0,34292.61,34292.61
1925912,440174,0.0,35,-2404.0,-2416.0,6750.0,6750.0
1436986,418027,1.0,1,-1437.0,-1442.0,9051.615,9051.615
2080507,444364,1.0,9,-688.0,-708.0,24780.6,24780.6
1670429,454074,0.0,11,-53.0,-54.0,27963.495,27963.495
1155869,400073,0.0,59,-1049.0,-1049.0,70.11,70.11
1577791,433831,1.0,17,-609.0,-631.0,12319.695,12319.695
2513594,418078,1.0,11,-1896.0,-1902.0,4354.02,4354.02
2073369,424293,1.0,8,-179.0,-197.0,10876.185,10876.185
1599764,401118,2.0,11,-1845.0,-1873.0,9923.625,9923.625
2120967,429538,1.0,2,-350.0,-353.0,7559.595,7559.595
1375609,436868,1.0,4,-936.0,-943.0,11171.79,11171.79
2394155,430498,1.0,2,-519.0,-533.0,10371.645,10371.645
1365692,440005,0.0,87,-392.0,-392.0,519.93,519.93
1079794,428700,1.0,12,-971.0,-977.0,18965.7,18965.7
2064500,441576,1.0,12,-296.0,-304.0,5524.515,5524.515
2290219,431417,1.0,8,-1271.0,-1295.0,2702.61,2702.61
2065798,454074,1.0,11,-181.0,-184.0,43536.825,43536.825
2730155,435528,2.0,5,-486.0,-500.0,21485.16,21485.16
2334644,432241,1.0,10,-2418.0,-2418.0,6301.8,6301.8
2579940,425936,1.0,20,-734.0,-726.0,7740.495,6949.665
2596436,402601,0.0,76,-1015.0,-1015.0,10.125,10.125
2426612,413985,1.0,1,-2494.0,-2508.0,7213.77,7213.77
2277857,424943,1.0,2,-1573.0,-1577.0,17823.555,17823.555
2522927,422188,1.0,14,-2229.0,-2254.0,3271.5,109.305
1171613,417155,1.0,15,-1078.0,-1095.0,1649.385,1649.385
2574395,413526,1.0,1,-408.0,-419.0,6371.64,6371.64
2063174,429241,1.0,3,-986.0,-987.0,22111.65,22111.65
1894369,434979,1.0,2,-891.0,-906.0,22010.76,22010.76
2247733,441356,0.0,2,-2491.0,-2518.0,4500.0,4500.0
2162465,443369,1.0,20,-55.0,-72.0,12689.055,12689.055
2180591,448389,0.0,14,-359.0,-359.0,1492.29,1492.29
1523721,438304,1.0,3,-124.0,-139.0,4551.39,4551.39
2609848,425302,1.0,8,-1044.0,-1076.0,2977.56,521.64
2644887,437986,0.0,2,-1209.0,-1209.0,1093.05,1093.05
2190642,428906,1.0,9,-1512.0,-1531.0,5331.42,5331.42
1298142,426166,1.0,22,-91.0,-100.0,11441.925,11441.925
2581698,406635,0.0,11,-71.0,-71.0,402.93,402.93
1263906,441987,1.0,8,-2597.0,-2597.0,3182.805,3182.805
1946334,415418,2.0,1,-287.0,-303.0,314162.055,314162.055
2748946,426021,1.0,3,-970.0,-982.0,17094.06,17094.06
2726123,416979,1.0,5,-962.0,-979.0,1657.44,1657.44
2780384,455287,1.0,4,-517.0,-516.0,11087.955,11087.955
1007392,432211,0.0,1,-2150.0,-2150.0,3600.0,3600.0
1735635,403340,0.0,101,-429.0,-429.0,452.025,452.025
1244623,449425,1.0,7,-1301.0,-1309.0,17397.9,17397.9
1240042,421808,5.0,5,-605.0,-613.0,32639.715,32639.715
1964240,440634,1.0,5,-662.0,-727.0,27580.32,27580.32
2458593,412372,1.0,17,-207.0,-207.0,20456.28,20456.28
1446781,436206,0.0,42,-1978.0,-1978.0,34830.0,34830.0
1030260,427193,1.0,6,-2790.0,-2792.0,10371.735,10371.735
2384588,429783,1.0,3,-2684.0,-2684.0,3339.855,3339.855
1994391,402423,0.0,3,-475.0,-475.0,40500.0,40500.0
2841926,428888,0.0,9,-250.0,-250.0,20250.0,20250.0
1211896,452299,1.0,4,-2822.0,-2822.0,4912.245,4912.245
1131868,426155,1.0,3,-157.0,-168.0,12605.76,12605.76
1071506,426017,1.0,16,-597.0,-594.0,29222.55,28585.8
1985657,455073,1.0,22,-2394.0,-2400.0,3586.095,3559.32
2449978,433172,1.0,5,-710.0,-698.0,9933.93,9709.65
2007547,455674,1.0,3,-1403.0,-1421.0,5084.73,5084.73
1419735,430547,1.0,6,-2775.0,-2775.0,4967.505,4967.505
1547523,436997,1.0,2,-2491.0,-2484.0,3882.645,3882.645
2425969,414663,1.0,4,-2239.0,-2249.0,21089.88,21089.88
2119471,435971,1.0,5,-2270.0,-2304.0,5606.82,0.36
1528844,411358,1.0,22,-311.0,-309.0,32852.295,30472.605
2769628,453931,1.0,5,-1748.0,-1789.0,13835.025,7.425
1017901,429845,1.0,1,-2525.0,-2532.0,5315.76,5315.76
1236162,421756,1.0,10,-2204.0,-2212.0,5175.99,5175.99
1720827,432743,1.0,39,-194.0,-196.0,12910.5,12910.5
2820695,454746,1.0,7,-137.0,-137.0,90265.455,90265.455
2819925,449215,1.0,8,-796.0,-801.0,5688.99,5688.99
1688680,414674,1.0,4,-290.0,-329.0,31154.31,31154.31
1723906,441437,1.0,1,-380.0,-390.0,16648.92,16648.92
1106601,450640,1.0,8,-2000.0,-2017.0,8128.71,8128.71
1181622,443517,0.0,74,-229.0,-229.0,390.465,390.465
1668313,426439,1.0,10,-86.0,-94.0,35972.325,35972.325
2004758,448518,0.0,32,-425.0,-425.0,4443.165,4443.165
1333213,427127,1.0,4,-511.0,-527.0,5478.165,5478.165
1585953,454785,1.0,4,-1376.0,-1384.0,11401.335,11401.335
1921168,451158,1.0,2,-493.0,-503.0,11114.325,11114.325
1593289,436919,1.0,2,-928.0,-930.0,6165.585,6165.585
1440145,452210,1.0,14,-535.0,-541.0,58969.53,58969.53
2361826,421884,0.0,63,-382.0,-382.0,77.22,77.22
2598374,416536,0.0,21,-326.0,-330.0,2250.0,2247.39
1484436,452924,1.0,7,-385.0,-396.0,11185.56,11185.56
2102778,451764,1.0,16,-1064.0,-1061.0,7149.645,6585.39
2720072,438264,3.0,24,-57.0,-87.0,5603.94,196.2
1822044,414996,1.0,1,-963.0,-975.0,6608.205,6608.205
2446012,417575,0.0,35,-1243.0,-1254.0,4500.0,4500.0
1322924,432667,1.0,18,-480.0,-479.0,24302.745,24302.745
1635880,441020,1.0,1,-487.0,-495.0,4967.145,4967.145
1550150,433039,1.0,18,-442.0,-443.0,6737.445,6737.445
2320760,437552,0.0,21,-1742.0,-1742.0,1575.0,1575.0
2756576,445072,1.0,12,-115.0,-129.0,7105.68,7105.68
2181540,450130,1.0,3,-956.0,-980.0,11883.195,11883.195
2323527,429493,0.0,18,-403.0,-403.0,180000.0,180000.0
1389508,422752,1.0,4,-2444.0,-2444.0,3515.67,3515.67
1801546,416638,1.0,21,-1656.0,-1678.0,8063.325,8063.325
2247962,410255,1.0,3,-2723.0,-2723.0,9941.13,9941.13
1382445,446872,1.0,5,-97.0,-100.0,17917.335,17917.335
2269571,424827,1.0,16,-974.0,-991.0,13533.57,13533.57
2411397,426780,1.0,11,-742.0,-757.0,16281.855,16281.855
2578292,430860,2.0,4,-1406.0,-1415.0,9828.945,9828.945
1811901,409891,1.0,14,-1625.0,-1631.0,12447.54,12447.54
2363780,415396,1.0,8,-1666.0,-1677.0,15942.42,15942.42
2333528,416532,1.0,1,-2125.0,-2130.0,5294.475,5294.475
2080012,403300,2.0,2,-1182.0,-1190.0,23965.83,23837.67
1006191,434449,0.0,27,-1608.0,-1612.0,6750.0,6750.0
2705866,420366,1.0,24,-1729.0,-1748.0,10077.525,10077.525
1606945,424180,2.0,11,-561.0,-580.0,188229.78,188229.78
1442509,452836,5.0,8,-415.0,-422.0,438736.455,438736.455
2188591,446061,0.0,74,-910.0,-916.0,3375.0,3375.0
2304186,440426,1.0,12,-1135.0,-1138.0,3412.62,3412.62
1920724,439056,0.0,15,-310.0,-310.0,425.25,425.25
1948153,438385,2.0,22,-72.0,-67.0,17495.55,17425.665
1082323,417051,1.0,21,-1872.0,-1874.0,8478.0,8478.0
1472466,449158,1.0,1,-1395.0,-1406.0,12978.45,12978.45
1086122,449436,0.0,28,-2192.0,-2192.0,506.07,506.07
2446153,448903,1.0,1,-939.0,-948.0,10739.25,10739.25
1192552,448185,1.0,10,-192.0,-192.0,6890.895,6890.895
1581639,451906,1.0,3,-156.0,-168.0,14954.355,14954.355
1563517,438581,1.0,10,-2725.0,-2719.0,7548.84,7548.84
2751714,432913,1.0,10,-996.0,-997.0,12613.455,12613.455
2142282,430656,1.0,6,-1630.0,-1642.0,3987.225,3987.225
1513374,418284,1.0,7,-1940.0,-1973.0,5510.7,5510.7
2315778,434790,0.0,43,-1305.0,-1320.0,9000.0,9000.0
2518168,407181,1.0,4,-215.0,-217.0,11131.335,11131.335
2271670,421899,0.0,2,-614.0,-633.0,2250.0,2250.0
2768315,404600,1.0,6,-2040.0,-2074.0,9045.81,123.165
1793477,413710,0.0,24,-2226.0,-2226.0,191.835,191.835
2521702,428280,0.0,57,-926.0,-926.0,54000.0,54000.0
2606082,449540,1.0,6,-2449.0,-2455.0,3630.87,3630.87
2098780,445677,1.0,7,-448.0,-464.0,15940.8,15940.8
2058301,450704,0.0,96,-881.0,-881.0,442.575,442.575
1732865,446725,1.0,8,-645.0,-666.0,26922.87,330.39
1231706,415275,1.0,14,-2274.0,-2280.0,6747.12,6747.12
2283662,419064,0.0,23,-2357.0,-2386.0,76.95,76.95
2278081,435410,0.0,13,-247.0,-247.0,16705.62,16705.62
2116676,400549,0.0,19,-2328.0,-2335.0,3375.0,3375.0
1490273,405842,0.0,4,-358.0,-358.0,22500.0,22500.0
1752520,436586,1.0,9,-301.0,-307.0,30151.395,30151.395
1309018,411387,0.0,29,-1815.0,-1843.0,9000.0,2250.0
1311902,416785,0.0,2,-478.0,-478.0,18000.0,18000.0
1932216,453697,1.0,3,-1824.0,-1877.0,7928.91,7928.91
1944321,441599,1.0,2,-559.0,-574.0,8540.1,8540.1
1213923,417134,1.0,8,-697.0,-698.0,6984.315,6984.315
2764587,409026,1.0,8,-36.0,-38.0,18674.55,18674.55
2074081,415029,1.0,10,-54.0,-60.0,9830.97,9830.97
1496948,433133,0.0,44,-1295.0,-1295.0,2250.0,2250.0
2162121,422490,1.0,12,-1326.0,-1340.0,4601.295,4601.295
1133541,435444,1.0,5,-2824.0,-2824.0,4093.02,4093.02
1563534,432054,1.0,6,-893.0,-926.0,26311.5,26311.5
2259644,432274,0.0,2,-188.0,-188.0,100.89,100.89
2511977,408049,1.0,9,-2454.0,-2450.0,10959.39,8576.19
1104071,422579,1.0,3,-490.0,-506.0,4017.375,4017.375
2582172,422364,0.0,7,-515.0,-524.0,18359.955,18359.955
2194762,431483,1.0,5,-2300.0,-2345.0,3677.085,3677.085
2057614,420674,1.0,2,-1055.0,-1093.0,6095.115,6095.115
1104934,426610,1.0,11,-252.0,-253.0,16740.45,16740.45
1181455,400190,4.0,10,-441.0,-452.0,109258.965,109258.965
1217648,428625,1.0,3,-255.0,-255.0,21061.98,21061.98
2211681,401060,0.0,33,-620.0,-624.0,4676.4,4676.4
2738143,409778,0.0,15,-2823.0,-2820.0,9000.0,9000.0
1160743,448825,3.0,5,-424.0,-436.0,16535.07,16535.07
1721707,413845,0.0,75,-606.0,-606.0,900.0,900.0
2028444,453950,1.0,3,-902.0,-915.0,20823.3,20823.3
2203369,448914,1.0,2,-711.0,-732.0,13235.445,13235.445
2320153,435642,1.0,4,-253.0,-255.0,23960.655,23960.655
2257588,446262,1.0,10,-1236.0,-1253.0,7940.025,7940.025
1318395,414903,1.0,8,-1745.0,-1758.0,3501.63,126.72
2356905,449242,0.0,6,-2719.0,-2719.0,22500.0,22500.0
2598940,418101,1.0,2,-316.0,-316.0,42666.615,42666.615
1894984,427606,1.0,13,-344.0,-351.0,24377.04,24377.04
2152985,401010,1.0,9,-2292.0,-2293.0,2858.625,2858.625
1509370,415621,0.0,10,-1049.0,-1049.0,8761.41,8761.41
1171308,438652,1.0,3,-333.0,-338.0,10655.73,10655.73
1198682,450633,1.0,6,-2876.0,-2876.0,5171.31,5171.31
1276288,448485,2.0,1,-827.0,-850.0,22779.315,22779.315
2789141,452956,1.0,3,-1152.0,-1157.0,10213.785,10213.785
2014112,430376,0.0,37,-286.0,-286.0,16.875,16.875
2028149,437141,0.0,110,-56.0,-56.0,162.27,162.27
1449964,438041,1.0,5,-582.0,-584.0,54956.745,54956.745
2538520,442519,0.0,18,-288.0,-287.0,22521.69,22521.69
1211141,451837,0.0,11,-2338.0,-2363.0,4500.0,4500.0
2230033,422443,1.0,1,-1299.0,-1309.0,3616.245,3616.245
2800917,421707,0.0,78,-906.0,-919.0,6750.0,6750.0
1442750,449816,1.0,11,-629.0,-650.0,10727.325,10727.325
1905846,418903,0.0,32,-1382.0,-1393.0,9000.0,9000.0
1538870,424735,1.0,8,-516.0,-519.0,4673.25,4673.25
2672012,421251,1.0,10,-1301.0,-1312.0,7673.355,7673.355
2128199,409047,1.0,6,-1468.0,-1487.0,17741.25,17741.25
2575339,442823,1.0,18,-1030.0,-1055.0,5345.685,5345.685
1143468,428092,1.0,14,-470.0,-481.0,62430.03,153.36
2800387,453872,0.0,18,-36.0,-36.0,264.015,264.015
1410851,453290,1.0,8,-134.0,-139.0,18211.185,18211.185
1384181,443039,1.0,10,-2163.0,-2164.0,4907.115,4907.115
2168914,423436,0.0,110,-255.0,-255.0,253.89,253.89
1845399,430396,0.0,44,-1812.0,-1812.0,5625.0,5625.0
1830241,443495,1.0,10,-1407.0,-1434.0,5113.98,130.455
1524042,406748,1.0,3,-947.0,-946.0,6007.635,6007.635
2259427,401886,1.0,7,-2306.0,-2304.0,7656.66,7656.21
1645562,422340,0.0,10,-2290.0,-2290.0,1125.0,1125.0
2478070,421255,0.0,15,-2093.0,-2104.0,6750.0,6750.0
2241903,438715,1.0,1,-2564.0,-2583.0,6723.36,6723.36
2104514,401150,1.0,7,-925.0,-924.0,7914.96,7914.96
2585292,423304,0.0,90,-571.0,-571.0,8.775,8.775
1886655,411491,0.0,109,-960.0,-960.0,218.43,218.43
2259018,403865,0.0,31,-73.0,-92.0,32709.78,32709.78
2479418,402428,0.0,41,-1951.0,-1951.0,2250.0,2250.0
1231489,414713,1.0,6,-732.0,-738.0,12191.04,12191.04
1194559,428425,1.0,16,-55.0,-56.0,73483.155,73483.155
1565283,455610,0.0,4,-107.0,-118.0,2250.0,2250.0
2427577,417295,0.0,104,-1381.0,-1381.0,411.57,411.57
1255280,423756,0.0,25,-2866.0,-2866.0,217.575,217.575
2738187,419674,1.0,10,-761.0,-761.0,28321.65,28321.65
2738187,419674,1.0,7,-851.0,-867.0,28321.65,28321.65
2274017,414850,1.0,2,-515.0,-524.0,10278.315,10278.315
2733156,406427,0.0,48,-274.0,-280.0,22500.0,22500.0
1151590,417759,1.0,2,-207.0,-227.0,17005.905,17005.905
1985456,431400,1.0,2,-2632.0,-2637.0,3354.12,3354.12
2363686,413827,0.0,3,-167.0,-166.0,2250.0,2250.0
1577858,431784,1.0,9,-903.0,-903.0,26271.0,26271.0
1900396,415157,1.0,5,-1117.0,-1141.0,9066.6,146.655
2677166,447405,0.0,3,-534.0,-534.0,1114.38,1114.38
2623548,404965,1.0,11,-1356.0,-1355.0,11034.27,11034.27
1597072,415398,1.0,10,-727.0,-727.0,5459.985,5459.985
2248478,400445,0.0,46,-947.0,-947.0,175.725,175.725
1310369,444096,0.0,50,-1031.0,-1031.0,6.525,6.525
1313702,403855,0.0,36,-1854.0,-1854.0,9000.0,9000.0
1496535,428549,1.0,19,-408.0,-408.0,6818.895,6818.895
1157318,443508,1.0,1,-2603.0,-2587.0,2911.905,868.725
2711937,447243,1.0,9,-389.0,-393.0,26191.395,26191.395
2671299,411822,0.0,39,-1891.0,-1891.0,13500.0,13500.0
1640576,453893,22.0,12,-33.0,-34.0,10484.19,22500.0
1640576,453893,21.0,12,-33.0,-34.0,12015.81,22500.0
1283060,440032,0.0,5,-633.0,-633.0,63517.05,63517.05
2509929,438514,1.0,22,-422.0,-417.0,9873.54,8324.235
1331109,456124,0.0,25,-492.0,-492.0,22096.755,22096.755
2313623,437886,1.0,8,-1785.0,-1793.0,4255.2,4255.2
2082751,438872,0.0,7,-396.0,-415.0,12742.29,12742.29
1227066,439905,0.0,6,-141.0,-141.0,457.425,457.425
1075361,409283,1.0,12,-524.0,-539.0,9349.515,9349.515
1487627,400104,1.0,1,-2829.0,-2829.0,4380.93,4380.93
1467679,439942,1.0,2,-1861.0,-1863.0,18878.76,18878.76
1496996,424560,0.0,56,-681.0,-681.0,1002.24,1002.24
1129479,452511,1.0,1,-658.0,-670.0,10374.48,10374.48
1132241,453553,1.0,14,-2258.0,-2272.0,4238.055,4238.055
1932074,414833,3.0,102,-840.0,-806.0,2250.0,2250.0
1007381,411467,0.0,39,-718.0,-720.0,23108.4,22500.0
1543186,418735,1.0,4,-948.0,-962.0,71250.57,71250.57
1179843,424062,0.0,69,-657.0,-657.0,32.445,32.445
2767825,436171,0.0,29,-581.0,-581.0,86.76,86.76
1982796,410633,1.0,6,-1661.0,-1624.0,4235.58,4235.13
1233770,409571,1.0,5,-178.0,-195.0,7329.555,7329.555
2468612,423099,0.0,125,-1169.0,-1182.0,8100.0,8100.0
1386398,452193,0.0,15,-2051.0,-2061.0,5625.0,5625.0
1920560,444918,1.0,17,-450.0,-456.0,71577.36,71577.36
2092798,425999,1.0,16,-638.0,-650.0,5763.375,5763.375
1563750,436310,0.0,96,-828.0,-812.0,1651.14,355.95
1257969,405677,1.0,5,-1676.0,-1681.0,3087.99,3087.99
2178561,404001,1.0,6,-1059.0,-1072.0,4954.365,4954.365
2539013,408131,1.0,12,-120.0,-129.0,4370.805,4370.805
1268639,406324,1.0,5,-942.0,-955.0,9400.005,9400.005
2032166,404874,0.0,82,-754.0,-754.0,4500.0,4500.0
1592063,432023,0.0,29,-601.0,-601.0,154.755,154.755
2640942,416695,0.0,23,-2293.0,-2293.0,16875.0,16875.0
1171500,439382,1.0,2,-817.0,-820.0,8100.495,8100.495
1078641,441861,5.0,22,-4.0,-6.0,5051.97,5051.97
2205231,407198,0.0,16,-2514.0,-2514.0,13500.0,13500.0
2164642,430253,1.0,10,-250.0,-276.0,13862.34,13862.34
2682968,409667,4.0,11,-462.0,-465.0,14400.855,14400.855
1050364,425362,1.0,6,-1390.0,-1403.0,9705.375,9705.375
1874249,424137,1.0,3,-97.0,-117.0,130455.45,130455.45
1815916,449928,0.0,40,-1795.0,-1795.0,213.525,213.525
1062143,442715,1.0,5,-2026.0,-2024.0,41032.98,40979.475
1927940,422431,0.0,38,-2414.0,-2414.0,1708.515,1708.515
1362671,431538,1.0,18,-221.0,-249.0,14217.12,14217.12
1526238,408791,2.0,4,-1043.0,-1052.0,8284.725,8284.725
1184467,407329,7.0,24,-557.0,-569.0,296048.115,296048.115
1919876,452015,1.0,3,-1364.0,-1376.0,6099.21,6099.21
1388383,424645,1.0,10,-830.0,-855.0,11272.95,11272.95
2108172,407080,1.0,13,-274.0,-278.0,27259.83,27259.83
1117077,455253,1.0,2,-757.0,-770.0,10249.83,10249.83
1604060,405870,0.0,36,-2347.0,-2354.0,4050.0,4050.0
1362032,444744,0.0,87,-130.0,-138.0,9000.0,9000.0
1436183,455577,1.0,1,-218.0,-218.0,14872.5,14872.5
2225814,400099,1.0,1,-2792.0,-2792.0,3294.45,3294.45
2712591,401149,0.0,114,-157.0,-157.0,140.175,140.175
1258291,453795,1.0,6,-2700.0,-2700.0,2643.12,2643.12
1240266,422649,1.0,14,-906.0,-905.0,4880.115,4880.115
1259309,416720,0.0,14,-299.0,-299.0,481.86,481.86
2464418,406392,1.0,8,-573.0,-587.0,14720.22,14720.22
1293370,418934,1.0,2,-1336.0,-1351.0,9944.055,9944.055
1179356,413873,0.0,123,-860.0,-860.0,1125.0,1125.0
2830666,448898,1.0,6,-120.0,-127.0,21596.895,21596.895
2467846,432816,1.0,2,-712.0,-725.0,6869.34,6869.34
1224688,447190,1.0,9,-2088.0,-2112.0,3670.2,3670.2
2100329,444127,1.0,5,-950.0,-957.0,8633.16,8633.16
